"Name","Location","Date","Value","Unit"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-21,139088091,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-22,140127074,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-23,150471424,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-24,142663092,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-25,120287361,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-26,116194211,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-27,133468181,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-28,104171791,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-29,112048012,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-30,113328774,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-07-31,92051265,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-01,100703311,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-02,139149502,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-03,141695685,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-04,142925928,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-05,133669362,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-06,139536879,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-07,134267485,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-08,124286841,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-09,140360503,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-10,136174991,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-11,127913414,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-12,141779013,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-13,135442710,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-14,97989930,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-15,96339484,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-16,98700556,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-17,85961341,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-18,91473327,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-19,131671991,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-20,149258953,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-21,135042527,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-22,143131240,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-23,95839018,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-24,99758732,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-25,120861352,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-26,75165912,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-27,106452035,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-28,125856698,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-29,142091161,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-30,144702030,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-08-31,118963848,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-01,128873281,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-02,106541577,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-03,119246344,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-04,131856360,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-05,129185200,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-06,118983392,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-07,122681423,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-08,100691361,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-09,77402883,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-10,84121183,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-11,102876400,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-12,113108219,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-13,100210819,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-14,111396487,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-15,99493939,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-16,93178099,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-17,86161337,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-18,79399990,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-19,80668056,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-20,119106879,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-21,88009648,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-22,123745215,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-23,102684043,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-24,128446938,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-25,83310880,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-26,117715023,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-27,128305858,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-28,144884157,"kWh"
"ROI LDM - Gas Consumption by Market Sector","ROI LDM",2018-09-29,118701940,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-01,57695643,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-02,54742854,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-03,70939135,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-04,96710189,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-05,100020291,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-06,87353358,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-07,93836680,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-08,84091201,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-09,89783399,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-10,106215803,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-11,94494101,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-12,51538293,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-13,83428297,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-14,52719343,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-15,53102924,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-16,58390919,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-17,63394598,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-18,80889982,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-19,93467454,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-20,93918448,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-21,70293000,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-22,67319935,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-23,51058681,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-24,54621773,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-25,76218725,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-26,87758269,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-27,54085912,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-28,60944047,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-29,101274313,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-30,76665424,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-01-31,60402932,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-01,67460320,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-02,94840146,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-03,69985857,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-04,92150862,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-05,99018175,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-06,91718227,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-07,97565950,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-08,84155354,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-09,75549321,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-10,61303091,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-11,77619066,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-12,65687094,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-13,72393929,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-14,51605252,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-15,65209823,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-16,81709124,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-17,100605652,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-18,90773697,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-19,97952054,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-20,96517400,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-21,94989051,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-22,73951179,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-23,52466765,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-24,66507067,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-25,54888177,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-26,74145561,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-27,75943708,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-02-28,66029383,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-01,57390838,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-02,56084132,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-03,58295013,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-04,90013882,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-05,119666013,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-06,110373858,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-07,93109865,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-08,106895710,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-09,85526509,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-10,70973576,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-11,91310937,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-12,102942580,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-13,68123206,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-14,52324481,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-15,76429638,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-16,75227940,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-17,53849808,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-18,58572691,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-19,86014257,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-20,117488666,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-21,90496372,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-22,62885265,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-23,93889282,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-24,91637262,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-25,93633653,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-26,80854335,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-27,77786920,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-28,93965484,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-29,103898068,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-30,100490086,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-03-31,96494860,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-01,70382695,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-02,86861411,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-03,97118106,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-04,88441754,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-05,61479311,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-06,68652873,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-07,109834785,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-08,107259800,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-09,97560964,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-10,98896598,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-11,109932408,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-12,121721322,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-13,113062093,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-14,70873472,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-15,63940810,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-16,62097117,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-17,58760023,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-18,61698334,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-19,93937030,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-20,102937379,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-21,95015933,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-22,62531391,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-23,68339947,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-24,91727986,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-25,66309088,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-26,92506878,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-27,105667034,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-28,108232647,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-29,102467205,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-04-30,98255498,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-01,66808995,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-02,70988312,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-03,87352747,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-04,103099821,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-05,90077041,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-06,94239046,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-07,88083547,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-08,83845713,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-09,68933827,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-10,80056714,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-11,103110181,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-12,118205949,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-13,110043688,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-14,128968181,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-15,96952023,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-16,89507173,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-17,109808296,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-18,102039751,"kWh"
"ROI Power Gen - Forecast EOD gas consumption for Gas Day","ROI Power Gen",2018-05-19,75534396,"kWh"
